Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
AC,2024-03-31,954182000.0,31553000.0,922629000.0,3011000.0,-2791000.0,-4970000.0,13821000.0,4.590169378943872,0.64
AC,2023-12-31,943797000.0,30719000.0,913078000.0,5636000.0,2902000.0,-4822000.0,16342000.0,2.8995741660752308,0.76
AC,2023-09-30,926457000.0,23588000.0,902869000.0,2200000.0,-1878000.0,-3521000.0,-16000.0,-0.007272727272727273,-0.000738
AC,2023-06-30,,,,,,,,,
ACA,2024-09-30,4356900000.0,1922800000.0,2434100000.0,640400000.0,136700000.0,54300000.0,16600000.0,0.025921299188007497,0.34
ACA,2024-06-30,3807900000.0,1392900000.0,2415000000.0,664700000.0,138000000.0,58500000.0,45600000.0,0.06860237701218595,0.93
ACA,2024-03-31,3668100000.0,1294300000.0,2373800000.0,598600000.0,111600000.0,42500000.0,39200000.0,0.06548613431339793,0.8
ACA,2023-12-31,3577900000.0,1245900000.0,2332000000.0,582200000.0,107000000.0,40400000.0,27100000.0,0.046547578151837854,0.56
ACA,2023-09-30,3489600000.0,1174300000.0,2315300000.0,591700000.0,107100000.0,45800000.0,35500000.0,0.05999661990873754,0.72
ACA,2023-06-30,,,,,,,,,
ACABU,2024-06-30,7896323.0,17806375.0,-9910052.0,0.0,,-393674.0,-338851.0,,
ACABU,2024-03-31,7533844.0,17105045.0,-9571201.0,0.0,,-1141068.0,-1048724.0,,
ACABU,2023-12-31,37365979.0,45888456.0,-8522477.0,0.0,,-392910.0,-7242.0,,
ACABU,2023-09-30,37519909.0,16008864.0,21511045.0,0.0,,-315247.0,-44630.0,,
ACABU,2023-06-30,38443149.0,16887474.0,21555675.0,0.0,,-420341.0,802803.0,,
ACAB,2024-06-30,7896323.0,17806375.0,-9910052.0,0.0,,-393674.0,-338851.0,,-0.04
ACAB,2024-03-31,7533844.0,17105045.0,-9571201.0,0.0,,-1141068.0,-1048724.0,,-0.13
ACAB,2023-12-31,37365979.0,45888456.0,-8522477.0,0.0,,-392910.0,-7242.0,,
ACAB,2023-09-30,37519909.0,16008864.0,21511045.0,0.0,,-315247.0,-44630.0,,-0.004081
ACAB,2023-06-30,38443149.0,16887474.0,21555675.0,0.0,,-420341.0,802803.0,,0.05
ACAD,2024-09-30,976868000.0,399688000.0,577180000.0,250401000.0,231544000.0,31644000.0,32765000.0,0.1308501164132731,0.2
ACAD,2024-06-30,914099000.0,397399000.0,516700000.0,241963000.0,223733000.0,30437000.0,33389000.0,0.1379921723569306,0.2
ACAD,2024-03-31,855103000.0,391059000.0,464044000.0,205831000.0,182880000.0,15210000.0,16555000.0,0.08043006155535366,0.1
ACAD,2023-12-31,748956000.0,317201000.0,431755000.0,231041000.0,213150000.0,34944000.0,45797000.0,0.19822022930994931,0.28
ACAD,2023-09-30,632540000.0,270366000.0,362174000.0,211699000.0,197077000.0,-57776000.0,-65176000.0,-0.30787108111044453,-0.4
ACCD,2024-08-31,756072000.0,332998000.0,423074000.0,106360000.0,49438000.0,-25144000.0,-23934000.0,-0.22502820609251598,-0.3
