Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
GFL,2024-12-31,21207400000.0,13985700000.0,7221700000.0,7862000000.0,1485700000.0,415000000.0,-722700000.0,-0.09192317476469092,
GFL,2023-12-31,19879200000.0,12493000000.0,7386200000.0,7515500000.0,1269400000.0,261100000.0,45400000.0,0.006040848912248021,-0.13
GILD,2024-12-31,58995000000.0,39749000000.0,19246000000.0,28754000000.0,22503000000.0,10505000000.0,480000000.0,0.01669332962370453,
GILD,2023-12-31,62125000000.0,39376000000.0,22749000000.0,27116000000.0,20618000000.0,8810000000.0,5665000000.0,0.20891724443133206,4.5
GL,2024-12-31,29076181000.0,23770661000.0,5305520000.0,5778069000.0,,,1070762000.0,0.18531485172641587,11.94
GL,2023-12-31,28051499000.0,23564696000.0,4486803000.0,5447533000.0,,,970755000.0,0.17820084798017746,10.07
GSHD,2024-12-31,397653000.0,358577000.0,39076000.0,314505000.0,,,30426000.0,0.09674250011923499,
GSHD,2023-12-31,354892000.0,338106000.0,16786000.0,261276000.0,,,14140000.0,0.054119015906550924,0.55
HALO,2024-12-31,2063477000.0,1699656000.0,363821000.0,1015324000.0,855907000.0,551475000.0,444091000.0,0.43738845925044617,3.43
HALO,2023-12-31,1733270000.0,1649462000.0,83808000.0,829253000.0,636892000.0,337574000.0,281594000.0,0.3395754974657915,2.1
HCI,2024-12-31,2230213000.0,1761172000.0,469041000.0,749454000.0,,,109953000.0,0.14671080546637952,8.89
HCI,2023-12-31,1811316000.0,1387991000.0,423325000.0,550009000.0,,,79034000.0,0.14369583043186565,7.62
HCP,2024-01-31,1691947000.0,478954000.0,1212993000.0,583137000.0,474438000.0,-254278000.0,-190668000.0,-0.32696947715545405,-0.98
HEES,2024-12-31,2795530000.0,2173050000.0,622480000.0,1516583000.0,675200000.0,219646000.0,122982000.0,0.08109150636661495,3.37
HEES,2023-12-31,2639886000.0,2105597000.0,534289000.0,1469216000.0,684461000.0,279029000.0,169293000.0,0.11522676039465947,4.66
HG,2024-12-31,7796033000.0,5467196000.0,2328837000.0,2379026000.0,,,400429000.0,0.16831636140168288,
HG,2023-12-31,6671355000.0,4623372000.0,2047983000.0,1617883000.0,,,258727000.0,0.15991700265099515,2.44
HSBC,2024-12-31,3017048000000.0,2824775000000.0,192273000000.0,67606000000.0,,,23979000000.0,0.35468745377629207,6.2
HSBC,2023-12-31,3038677000000.0,2846067000000.0,192610000000.0,64528000000.0,,,23533000000.0,0.36469439623109345,5.7
HSII,2024-12-31,1194188000.0,741371000.0,452817000.0,1115676000.0,281098000.0,73945000.0,8728000.0,0.007823059741358602,0.41
HSII,2023-12-31,1141591000.0,679313000.0,462278000.0,1041182000.0,276113000.0,82603000.0,54410000.0,0.052257914562487635,2.62
HURN,2024-12-31,1343617000.0,782290000.0,561327000.0,1521805000.0,476013000.0,178732000.0,116626000.0,0.07663662558606392,6.27
HURN,2023-12-31,1262142000.0,729250000.0,532892000.0,1398755000.0,419292000.0,136898000.0,62479000.0,0.04466757938309425,3.19
IBEX,2024-06-30,293904000.0,128105000.0,165799000.0,508569000.0,152033000.0,39429000.0,33655000.0,0.06617587780615806,1.84
IBIO,2024-06-30,28734000.0,7410000.0,21324000.0,225000.0,,-16634000.0,-24907000.0,-110.69777777777777,-6.5
IBIO,2023-06-30,,,,0.0,,-29343000.0,-65010000.0,,-106.19
